customer_id,name,city,customer_segment,customer_segment_name,salary_delay_days,savings_wow_delta_pct,atm_withdrawal_count_7d,atm_withdrawal_amount_7d,discretionary_spend_7d,lending_upi_count_7d,lending_upi_amount_7d,failed_autodebit_count,utility_payment_delay_days,gambling_spend_7d,credit_utilization,net_cashflow_7d,round_number_withdrawal_count_7d,weekend_spend_ratio,net_cashflow_trend_slope,expected_risk_profile
SIM-0750,Amit Patel,Mumbai,2,farmer,1.77,-2.67,2,6451.11,4415.4,2,2651.7,1,1.66,552.86,0.6459,-804.89,4,0.5249,-108.7315,MEDIUM
SIM-0751,Meera Nair,Hyderabad,4,student,2.84,4.56,6,7639.25,5472.04,3,1973.76,1,1.65,92.67,0.7237,-1044.44,1,0.4052,3.4217,MEDIUM
SIM-0752,Mohit Patel,Jaipur,5,other,0.62,3.3,0,410.56,2326.61,1,179.36,0,1.66,74.33,0.3406,13343.02,2,0.385,55.202,LOW
SIM-0753,Meera Nair,Chennai,1,self-employed,3.64,-11.8,4,4631.01,5691.18,2,3395.06,1,2.7,610.01,0.5523,894.71,3,0.3787,33.1051,MEDIUM
SIM-0754,Deepak Malhotra,Hyderabad,3,freelancer,22.64,-29.31,10,15807.25,6709.65,10,19234.03,4,12.55,2660.37,0.7692,-3510.53,7,0.8058,-225.9532,HIGH
SIM-0755,Vikram Iyer,Chennai,4,student,6.48,-0.59,5,3278.04,4828.41,1,4722.4,1,4.56,691.96,0.739,1805.21,2,0.4315,-36.2608,MEDIUM
SIM-0756,Pooja Iyer,Lucknow,4,student,4.15,-4.44,2,6312.17,5899.18,2,2145.72,1,1.15,759.14,0.616,-234.2,1,0.3539,45.086,MEDIUM
SIM-0757,Priya Kumar,Nagpur,2,farmer,1.34,10.45,0,1964.41,1173.52,1,136.88,0,0.6,100.6,0.1702,16293.02,0,0.2221,351.4012,LOW
SIM-0758,Suresh Iyer,Jaipur,2,farmer,29.23,-25.25,13,17317.52,7055.17,9,8164.66,3,7.89,3231.01,0.9523,-4618.78,6,0.718,-423.8047,HIGH
SIM-0759,Suresh Joshi,Chandigarh,1,self-employed,1.65,2.4,1,1648.64,1496.34,1,716.92,0,0.04,186.85,0.2173,9007.54,1,0.1644,365.6617,LOW
SIM-0760,Kavita Mehta,Chandigarh,0,salaried,5.91,-11.2,6,2510.74,3048.28,2,4957.79,0,0.13,761.14,0.4417,-1347.12,4,0.4395,-6.5276,MEDIUM
SIM-0761,Mohit Iyer,Surat,5,other,3.9,-2.12,6,1225.05,1522.65,3,882.97,1,4.82,747.91,0.6601,-955.41,4,0.5259,-22.2393,MEDIUM
SIM-0762,Rajan Kumar,Chandigarh,0,salaried,28.48,-25.05,10,20369.17,5989.72,9,13917.85,5,6.7,4947.35,0.9484,-9739.16,9,0.6525,-284.9125,HIGH
SIM-0763,Anjali Sharma,Bangalore,5,other,0.9,3.8,2,176.66,1804.89,1,677.06,0,1.5,126.39,0.3116,5637.84,1,0.1831,204.9385,LOW
SIM-0764,Anjali Malhotra,Mumbai,1,self-employed,27.97,-39.15,6,13037.01,11540.88,5,8358.95,4,15.56,2947.06,0.7632,-10217.23,6,0.8186,-413.5231,HIGH
SIM-0765,Arjun Khan,Mumbai,1,self-employed,1.25,15.63,0,176.15,1447.96,1,817.96,0,1.28,111.96,0.0838,5639.91,2,0.1969,147.8725,LOW
SIM-0766,Kavita Nair,Surat,2,farmer,0.78,12.21,1,2142.02,677.77,0,815.8,0,0.72,100.94,0.2829,13397.94,2,0.3061,213.3888,LOW
SIM-0767,Rahul Nair,Pune,4,student,0.6,11.2,0,2340.75,1256.75,0,913.64,0,1.52,95.35,0.1305,2749.08,1,0.2288,234.2553,LOW
SIM-0768,Rajan Joshi,Chandigarh,3,freelancer,9.75,-29.22,13,7778.32,9607.69,5,19542.78,5,5.74,4698.75,0.958,-11516.45,8,0.6712,-134.9662,HIGH
SIM-0769,Kavita Mehta,Lucknow,5,other,0.93,9.03,1,1862.8,1885.32,1,334.48,0,1.22,12.9,0.1712,4951.25,1,0.1784,289.8071,LOW
SIM-0770,Sneha Verma,Hyderabad,4,student,19.85,-16.13,10,9906.6,12866.51,5,8078.53,3,8.15,3687.23,0.9896,-4074.54,7,0.7174,-115.2373,HIGH
SIM-0771,Amit Rao,Ahmedabad,5,other,0.39,9.9,1,2908.16,850.46,0,158.06,0,1.9,131.89,0.0862,7672.18,2,0.1871,276.9918,LOW
SIM-0772,Priya Rao,Mumbai,5,other,3.6,-11.09,6,2868.77,2940.08,1,3360.15,1,0.99,522.73,0.5751,-828.28,2,0.4398,-48.8745,MEDIUM
SIM-0773,Mohit Rao,Chandigarh,2,farmer,1.24,14.96,0,666.74,1781.32,0,245.4,0,1.88,141.64,0.3118,2488.97,0,0.2034,299.8472,LOW
SIM-0774,Vikram Verma,Pune,5,other,0.36,19.94,1,323.05,2160.17,1,141.91,0,1.17,153.52,0.3144,13999.64,0,0.3022,295.5437,LOW
SIM-0775,Nisha Verma,Indore,2,farmer,28.02,-21.07,10,11014.14,7684.35,6,17707.44,2,15.75,2564.51,0.875,-3565.72,9,0.6672,-273.443,HIGH
SIM-0776,Mohit Nair,Indore,5,other,10.83,-10.2,13,17108.48,4477.47,8,11759.23,2,7.87,2955.45,0.7706,-10105.7,5,0.6569,-452.382,HIGH
SIM-0777,Vikram Patel,Ahmedabad,1,self-employed,1.24,16.73,2,2896.81,1610.32,0,411.14,0,0.59,91.8,0.3947,7420.22,1,0.3515,163.5338,LOW
SIM-0778,Amit Singh,Kolkata,3,freelancer,1.58,12.65,2,2216.1,566.88,1,452.89,0,1.6,177.45,0.0794,4029.61,2,0.2661,144.8272,LOW
SIM-0779,Vikram Khan,Pune,3,freelancer,5.31,2.46,2,2574.03,3228.7,2,3595.8,1,6.19,768.04,0.5274,444.69,4,0.3833,25.1022,MEDIUM
SIM-0780,Arjun Gupta,Pune,0,salaried,5.87,-2.47,5,1021.97,4771.59,3,4254.08,1,6.85,423.32,0.5831,687.35,3,0.439,-25.8126,MEDIUM
SIM-0781,Priya Singh,Delhi,2,farmer,11.02,-31.29,9,8289.42,14337.0,8,8631.55,2,13.41,1176.66,0.9671,-8593.53,4,0.7613,-251.7194,HIGH
SIM-0782,Sneha Khan,Pune,4,student,0.77,10.43,0,2738.23,1266.17,0,305.54,0,1.73,90.35,0.3153,13711.14,1,0.3019,215.1193,LOW
SIM-0783,Rajan Bose,Lucknow,2,farmer,1.44,-0.68,2,3194.39,4760.92,1,1298.13,0,1.65,622.2,0.5688,1777.19,3,0.429,-140.4436,MEDIUM
SIM-0784,Arjun Kumar,Pune,1,self-employed,5.87,-6.13,2,3956.96,2300.02,2,3369.19,0,4.61,181.63,0.5628,290.65,1,0.5898,-109.6785,MEDIUM
SIM-0785,Amit Desai,Delhi,1,self-employed,2.63,-1.57,6,5129.33,3626.78,1,3898.49,0,4.46,542.16,0.5009,899.37,4,0.385,-96.9925,MEDIUM
SIM-0786,Suresh Desai,Pune,2,farmer,0.1,2.84,2,2675.57,1338.14,0,656.58,0,0.17,189.25,0.1666,18805.74,2,0.3295,249.665,LOW
SIM-0787,Kavita Kumar,Jaipur,3,freelancer,1.5,9.46,1,2217.42,2205.07,0,94.18,0,0.2,166.52,0.1691,18151.88,2,0.1971,87.9125,LOW
SIM-0788,Priya Verma,Ahmedabad,2,farmer,1.02,-4.99,5,2872.27,2556.33,1,4360.51,0,3.66,564.2,0.7015,-1211.97,1,0.401,-118.4225,MEDIUM
SIM-0789,Kavita Joshi,Jaipur,5,other,2.97,-1.84,2,1510.83,1622.59,1,3559.54,0,5.61,705.32,0.7064,-422.4,3,0.4387,-42.5558,MEDIUM
SIM-0790,Suresh Patel,Kolkata,1,self-employed,1.54,17.9,1,78.82,977.76,0,739.95,0,1.67,118.88,0.2339,9669.19,2,0.2756,283.8707,LOW
SIM-0791,Pooja Nair,Chandigarh,5,other,1.86,5.97,0,620.27,242.97,0,821.74,0,1.97,170.0,0.3717,16881.39,0,0.3341,238.5506,LOW
SIM-0792,Rajan Malhotra,Bangalore,2,farmer,0.31,19.2,1,1349.81,200.92,0,129.74,0,1.54,46.82,0.2001,6467.59,1,0.296,326.1615,LOW
SIM-0793,Pooja Verma,Pune,2,farmer,4.51,-6.21,4,3320.07,1825.23,3,1960.99,1,6.43,156.35,0.7163,-2328.93,4,0.4998,-55.6037,MEDIUM
SIM-0794,Vikram Rao,Indore,1,self-employed,1.87,-8.39,6,5256.19,4279.23,2,4878.26,0,5.85,562.04,0.6942,-462.23,2,0.5165,-50.7495,MEDIUM
SIM-0795,Amit Gupta,Kolkata,2,farmer,2.43,-7.53,5,2561.38,2324.4,1,2003.26,0,0.52,568.62,0.536,-1595.85,1,0.5823,-120.4991,MEDIUM
SIM-0796,Amit Iyer,Pune,4,student,5.83,-11.63,6,6463.89,2292.05,1,2050.68,0,1.99,173.16,0.7469,-2938.33,1,0.5645,-78.7884,MEDIUM
SIM-0797,Meera Khan,Indore,3,freelancer,1.87,-1.93,5,7389.43,5764.47,1,1290.25,0,1.55,666.62,0.7385,1199.81,2,0.415,-38.6989,MEDIUM
SIM-0798,Suresh Rao,Nagpur,3,freelancer,0.23,0.17,1,2898.49,2178.48,0,624.72,0,0.03,35.77,0.3797,16834.53,2,0.156,278.6834,LOW
SIM-0799,Arjun Bose,Nagpur,5,other,5.46,-0.76,4,5938.26,3988.52,2,4078.09,0,6.16,403.65,0.4043,-1279.62,2,0.4298,29.0489,MEDIUM
SIM-0800,Pooja Khan,Delhi,5,other,1.73,11.9,2,411.36,1678.75,1,558.07,0,1.45,6.71,0.1355,15384.19,0,0.368,268.4601,LOW
SIM-0801,Sneha Sharma,Bangalore,0,salaried,6.44,-7.75,4,3947.56,2777.05,2,1816.4,1,2.72,243.23,0.7046,-894.21,1,0.367,-48.7226,MEDIUM
SIM-0802,Kavita Rao,Kolkata,1,self-employed,22.81,-33.03,13,5754.65,12446.05,6,8456.72,2,15.26,3601.78,0.7879,-5323.19,4,0.6568,-196.6435,HIGH
SIM-0803,Arjun Joshi,Indore,2,farmer,0.68,0.49,1,1523.91,1151.08,0,723.96,0,0.3,127.19,0.1224,17867.45,1,0.2179,185.5349,LOW
SIM-0804,Rahul Sharma,Nagpur,1,self-employed,0.97,16.49,1,459.05,1719.0,0,849.23,0,0.25,82.58,0.2299,8809.46,2,0.2095,230.3761,LOW
SIM-0805,Nisha Rao,Hyderabad,0,salaried,4.47,-11.9,2,4626.28,2528.04,2,1746.39,0,1.06,775.9,0.5576,-1823.51,3,0.5138,-62.4456,MEDIUM
SIM-0806,Deepak Mehta,Lucknow,3,freelancer,1.35,11.16,1,2285.9,961.09,1,904.48,0,0.38,54.98,0.3778,18540.21,2,0.2344,325.7259,LOW
SIM-0807,Deepak Joshi,Delhi,2,farmer,5.42,-5.78,5,4901.52,4193.38,2,671.23,1,0.35,638.03,0.6132,-836.02,2,0.518,-123.1182,MEDIUM
SIM-0808,Kavita Iyer,Indore,5,other,5.13,-15.08,9,17110.61,8477.31,7,10833.9,3,17.1,1139.37,0.84,-11819.58,4,0.7974,-379.9722,HIGH
SIM-0809,Amit Sharma,Jaipur,3,freelancer,0.55,6.27,2,2509.93,1356.64,1,158.09,0,0.38,71.02,0.356,18124.02,2,0.383,159.0574,LOW
SIM-0810,Anjali Khan,Surat,2,farmer,24.6,-31.56,11,16977.97,13852.21,8,5475.97,3,17.02,1061.54,0.9613,-11001.64,9,0.5565,-367.5851,HIGH
SIM-0811,Vikram Nair,Surat,0,salaried,0.81,0.48,2,2959.45,477.41,0,75.19,0,0.87,184.92,0.0626,13032.82,1,0.1808,107.4054,LOW
SIM-0812,Vikram Verma,Jaipur,4,student,13.64,-11.92,7,6180.14,5031.22,10,12641.67,2,6.52,3652.5,0.8362,-11416.69,9,0.6555,-338.3121,HIGH
SIM-0813,Deepak Mehta,Nagpur,5,other,5.11,-8.81,6,3285.62,2219.29,2,3477.88,0,1.39,365.01,0.4496,-2978.4,1,0.5395,44.6786,MEDIUM
SIM-0814,Meera Bose,Delhi,4,student,6.75,-7.77,5,3086.46,3542.29,2,4762.93,0,1.4,711.94,0.6066,1640.95,2,0.4653,8.5907,MEDIUM
SIM-0815,Sneha Patel,Bangalore,0,salaried,0.32,9.63,2,1366.14,464.86,0,16.38,0,1.48,147.92,0.2937,15312.86,2,0.3409,94.4499,LOW
SIM-0816,Amit Malhotra,Chennai,2,farmer,0.29,1.13,2,2347.02,359.12,1,552.58,0,0.06,89.76,0.1325,9332.25,1,0.1502,278.2654,LOW
SIM-0817,Rajan Desai,Lucknow,3,freelancer,0.77,3.23,0,1016.56,1188.03,1,278.42,0,0.17,124.25,0.118,15994.39,1,0.2598,144.2233,LOW
SIM-0818,Amit Verma,Bangalore,0,salaried,0.82,14.72,2,2310.79,1599.7,0,514.63,0,1.02,38.81,0.1442,16481.99,0,0.2377,384.6341,LOW
SIM-0819,Deepak Rao,Delhi,0,salaried,24.78,-13.49,7,11690.2,5836.49,9,3587.83,4,16.19,3938.66,0.9084,-8880.14,9,0.6124,-231.61,HIGH
SIM-0820,Vikram Bose,Hyderabad,5,other,1.12,14.1,0,1670.24,2320.56,0,557.71,0,0.55,169.25,0.3529,11415.24,1,0.1772,348.0848,LOW
SIM-0821,Anjali Nair,Mumbai,3,freelancer,2.73,-4.08,6,3759.65,5733.03,3,3069.52,1,5.53,338.56,0.7401,-2568.74,2,0.4393,28.4554,MEDIUM
SIM-0822,Rajan Joshi,Pune,5,other,1.31,-6.95,4,5340.14,4164.91,3,4445.35,0,1.97,516.05,0.5045,-2226.2,3,0.5096,-5.9501,MEDIUM
SIM-0823,Arjun Malhotra,Ahmedabad,4,student,17.27,-17.38,7,14551.92,8461.76,4,7416.41,4,16.41,1252.86,0.9272,-7400.38,3,0.7684,-198.2449,HIGH
SIM-0824,Amit Kumar,Chennai,0,salaried,6.81,-12.64,7,7152.22,11435.99,9,15690.34,2,18.82,2718.01,0.7909,-13623.51,3,0.8133,-370.7262,HIGH
SIM-0825,Deepak Kumar,Lucknow,5,other,0.52,1.27,1,1096.44,780.76,0,179.74,0,0.7,8.55,0.3813,10381.65,1,0.2322,265.305,LOW
SIM-0826,Mohit Rao,Chennai,0,salaried,1.13,9.84,0,2297.8,1774.17,1,298.16,0,1.43,118.7,0.3487,1700.18,2,0.2403,282.8623,LOW
SIM-0827,Anjali Desai,Mumbai,5,other,12.74,-28.39,14,10252.65,14858.23,6,14494.46,2,10.47,3519.15,0.8153,-10655.12,7,0.7059,-240.1603,HIGH
SIM-0828,Arjun Singh,Nagpur,2,farmer,1.89,2.23,1,536.54,225.83,0,846.8,0,0.62,38.58,0.3158,18361.42,2,0.3578,117.1234,LOW
SIM-0829,Suresh Gupta,Jaipur,5,other,6.32,-10.6,2,5403.68,2293.11,1,1924.27,0,3.45,622.47,0.6522,-2480.89,1,0.4429,49.8752,MEDIUM
SIM-0830,Deepak Iyer,Chandigarh,1,self-employed,0.37,4.6,0,1696.7,1536.86,1,686.79,0,1.1,58.83,0.2606,8066.68,2,0.3709,295.6524,LOW
SIM-0831,Anjali Sharma,Pune,5,other,1.53,0.64,0,1836.54,1976.6,0,805.13,0,0.11,3.0,0.2805,6529.14,0,0.3306,303.4888,LOW
SIM-0832,Rahul Iyer,Chennai,1,self-employed,0.78,2.76,2,1721.68,2269.36,0,63.27,0,0.64,133.86,0.197,13503.62,1,0.1638,177.3843,LOW
SIM-0833,Suresh Bose,Hyderabad,0,salaried,10.04,-32.38,13,7507.03,14717.07,11,6299.31,4,16.61,3188.56,0.8525,-13018.47,5,0.699,-466.5504,HIGH
SIM-0834,Priya Patel,Delhi,1,self-employed,1.81,12.39,2,1129.98,1623.9,1,434.07,0,1.36,3.58,0.2525,7519.41,2,0.326,353.6734,LOW
SIM-0835,Nisha Singh,Indore,4,student,2.59,-6.67,4,5877.26,2687.77,1,4510.16,0,4.59,720.38,0.5868,-709.1,3,0.383,2.4611,MEDIUM
SIM-0836,Nisha Singh,Jaipur,2,farmer,1.45,7.55,0,2992.89,1501.63,0,746.15,0,0.64,104.72,0.055,14864.55,1,0.2544,333.2888,LOW
SIM-0837,Kavita Bose,Pune,0,salaried,1.66,6.94,0,362.51,1194.25,0,621.44,0,1.2,164.83,0.2244,5378.19,2,0.3095,144.3876,LOW
SIM-0838,Vikram Rao,Bangalore,3,freelancer,1.19,3.6,2,458.02,474.95,1,519.46,0,1.42,57.79,0.3956,19703.65,0,0.2027,359.5613,LOW
SIM-0839,Mohit Singh,Ahmedabad,2,farmer,0.07,1.0,1,101.42,1549.48,1,557.62,0,0.69,119.87,0.2862,15093.35,0,0.312,87.8321,LOW
SIM-0840,Amit Bose,Hyderabad,4,student,6.47,-10.01,3,1575.88,2707.35,3,500.23,0,5.41,75.28,0.6998,-2072.11,3,0.5831,-34.4789,MEDIUM
SIM-0841,Anjali Kumar,Pune,3,freelancer,3.25,-9.4,6,7612.94,4250.46,1,994.45,0,2.73,451.86,0.6316,1281.08,4,0.46,-40.4203,MEDIUM
SIM-0842,Meera Sharma,Bangalore,3,freelancer,6.6,-8.34,5,1869.54,4880.48,1,1771.05,1,1.79,771.09,0.4956,-2974.92,4,0.4927,-8.8483,MEDIUM
SIM-0843,Deepak Rao,Lucknow,1,self-employed,3.46,-0.08,2,2546.47,1778.5,2,3429.04,0,4.02,387.76,0.4781,-2970.34,4,0.5277,-66.6558,MEDIUM
SIM-0844,Deepak Nair,Kolkata,5,other,0.67,17.16,1,692.76,1521.07,0,708.48,0,0.71,172.43,0.1167,10308.59,2,0.1924,150.0341,LOW
SIM-0845,Pooja Gupta,Jaipur,1,self-employed,7.29,-18.59,7,12972.54,10994.08,9,8967.93,2,9.41,1810.09,0.9183,-13488.63,7,0.6234,-319.7974,HIGH
SIM-0846,Meera Nair,Delhi,3,freelancer,6.79,0.13,2,7521.43,2666.2,2,960.26,0,4.86,732.15,0.519,-494.8,2,0.3966,-3.8796,MEDIUM
SIM-0847,Vikram Malhotra,Mumbai,2,farmer,2.31,-12.59,3,6876.76,1888.25,2,775.07,1,5.72,509.05,0.4403,-2340.98,3,0.4211,-36.0722,MEDIUM
SIM-0848,Mohit Mehta,Bangalore,5,other,6.83,-14.44,6,5309.19,2608.74,1,1965.83,1,1.23,122.59,0.4271,1758.53,1,0.5397,-107.5297,MEDIUM
SIM-0849,Sneha Sharma,Indore,0,salaried,0.59,4.8,1,1535.66,219.84,1,717.17,0,0.72,62.77,0.3225,5252.75,1,0.302,379.8059,LOW
SIM-0850,Priya Verma,Surat,4,student,0.76,1.82,1,904.88,1128.31,0,641.05,0,1.43,145.88,0.2373,11568.13,1,0.1755,293.0589,LOW
SIM-0851,Kavita Sharma,Jaipur,4,student,0.93,13.39,0,2446.92,1427.75,1,316.84,0,1.83,181.74,0.1728,3251.74,1,0.1601,157.9495,LOW
SIM-0852,Rahul Bose,Jaipur,5,other,1.65,6.03,1,2506.43,2008.86,0,89.87,0,0.72,132.21,0.1273,14423.09,1,0.2478,106.9854,LOW
SIM-0853,Deepak Khan,Kolkata,0,salaried,11.33,-19.34,11,12698.68,11154.41,10,14297.68,5,17.39,4629.64,0.8357,-5265.52,9,0.722,-321.0109,HIGH
SIM-0854,Pooja Malhotra,Mumbai,4,student,5.39,-9.86,6,2013.16,4075.06,1,4707.76,0,2.17,601.54,0.4105,-957.89,1,0.5337,-53.1965,MEDIUM
SIM-0855,Sneha Kumar,Bangalore,3,freelancer,0.46,6.09,2,2378.74,1903.11,1,809.22,0,1.19,62.54,0.3741,9935.45,1,0.265,146.7741,LOW
SIM-0856,Deepak Desai,Surat,5,other,1.89,19.01,2,1657.41,1549.38,1,615.9,0,1.14,23.1,0.1973,17598.74,0,0.3165,302.8007,LOW
SIM-0857,Priya Malhotra,Jaipur,3,freelancer,4.15,2.26,2,3656.89,3738.4,1,4406.41,0,4.64,559.92,0.4881,-1892.12,4,0.524,-144.6579,MEDIUM
SIM-0858,Pooja Patel,Indore,3,freelancer,0.03,18.33,2,1379.87,597.51,1,629.3,0,1.61,123.66,0.2445,17430.83,1,0.3598,111.0485,LOW
SIM-0859,Anjali Malhotra,Ahmedabad,3,freelancer,3.74,-5.85,3,5352.68,2655.65,2,2952.17,0,0.5,545.81,0.7363,1238.01,4,0.4412,-147.8257,MEDIUM
SIM-0860,Arjun Singh,Nagpur,4,student,6.97,-6.78,4,4365.04,3550.93,3,1820.35,1,4.77,320.78,0.573,1812.44,4,0.5908,-21.1934,MEDIUM
SIM-0861,Suresh Joshi,Delhi,1,self-employed,0.92,12.1,1,1566.2,248.59,1,500.7,0,0.69,194.07,0.1843,19811.64,2,0.3489,154.7703,LOW
SIM-0862,Amit Khan,Kolkata,4,student,1.75,10.9,0,2357.54,1644.14,0,632.32,0,1.92,121.38,0.3726,15126.88,2,0.2245,146.7715,LOW
SIM-0863,Deepak Patel,Delhi,3,freelancer,5.95,-5.29,6,3345.75,3190.04,2,4093.51,1,0.16,454.49,0.4146,-340.19,1,0.4428,-23.5922,MEDIUM
SIM-0864,Rahul Sharma,Ahmedabad,1,self-employed,7.5,-23.92,8,17797.36,12594.14,8,15552.89,4,9.8,3698.51,0.8815,-11506.18,4,0.8486,-128.587,HIGH
SIM-0865,Pooja Rao,Mumbai,1,self-employed,13.21,-32.4,11,24768.32,14642.77,7,7987.86,2,6.23,3401.48,0.8795,-14834.34,4,0.6513,-312.1871,HIGH
SIM-0866,Anjali Iyer,Ahmedabad,5,other,1.24,1.81,0,567.64,1211.96,1,492.28,0,1.81,94.83,0.1183,8746.86,2,0.3942,275.0476,LOW
SIM-0867,Anjali Verma,Kolkata,0,salaried,1.54,4.77,1,2521.08,2002.58,1,919.22,0,1.15,196.11,0.1894,3850.18,1,0.3695,234.87,LOW
SIM-0868,Arjun Sharma,Hyderabad,4,student,21.17,-16.25,8,8082.31,12158.0,5,7296.95,2,19.36,1336.78,0.8915,-11067.94,8,0.7672,-480.1142,HIGH
SIM-0869,Amit Gupta,Chandigarh,4,student,1.79,-0.29,3,1811.09,5981.61,1,3766.39,0,3.74,759.13,0.6279,1243.9,4,0.3888,-25.8348,MEDIUM
SIM-0870,Vikram Joshi,Mumbai,3,freelancer,2.39,-5.82,4,6423.37,5319.74,1,1290.27,0,3.94,606.45,0.4971,-2600.35,3,0.5494,1.5009,MEDIUM
SIM-0871,Pooja Khan,Indore,5,other,1.43,13.46,0,897.34,1701.72,1,42.39,0,0.23,97.81,0.2171,12662.47,0,0.3953,176.3223,LOW
SIM-0872,Rahul Singh,Surat,4,student,2.0,-0.45,4,6288.69,1742.93,3,1939.91,1,1.9,779.37,0.4436,-162.41,1,0.595,-24.5583,MEDIUM
SIM-0873,Kavita Nair,Indore,2,farmer,0.5,4.07,1,425.46,2150.36,0,75.05,0,0.52,86.15,0.0704,10637.91,0,0.1713,88.9383,LOW
SIM-0874,Kavita Verma,Surat,4,student,16.27,-22.72,6,10409.25,5393.74,9,19309.01,2,17.13,2782.59,0.9896,-8117.53,9,0.6929,-489.5387,HIGH
SIM-0875,Mohit Khan,Hyderabad,0,salaried,1.04,13.35,0,1573.97,692.8,0,88.04,0,0.51,132.05,0.0792,2271.16,0,0.3437,308.0141,LOW
SIM-0876,Meera Singh,Surat,3,freelancer,1.19,-11.01,4,4283.55,3482.36,1,4830.42,0,6.71,688.74,0.4453,-1443.21,3,0.4181,-19.6346,MEDIUM
SIM-0877,Sneha Singh,Surat,4,student,4.78,-4.88,3,7418.12,4248.96,1,3437.05,1,0.07,738.34,0.408,-2325.5,2,0.4901,-12.3861,MEDIUM
SIM-0878,Meera Sharma,Mumbai,0,salaried,0.47,8.64,2,1470.6,1140.98,1,39.61,0,0.48,166.9,0.2345,6358.56,2,0.182,359.9284,LOW
SIM-0879,Anjali Gupta,Bangalore,0,salaried,0.86,10.64,1,351.34,1839.92,0,560.87,0,1.57,129.01,0.0994,10823.93,1,0.2255,90.996,LOW
SIM-0880,Priya Sharma,Chandigarh,1,self-employed,0.27,8.94,2,959.56,2138.5,1,640.7,0,0.4,159.86,0.1138,12652.24,2,0.2374,396.3834,LOW
SIM-0881,Vikram Nair,Delhi,5,other,2.59,-4.03,2,6525.19,2691.01,3,2174.55,0,5.52,187.7,0.708,-2312.48,1,0.4501,-59.2213,MEDIUM
SIM-0882,Arjun Nair,Mumbai,0,salaried,12.8,-24.7,13,21642.95,8313.24,4,9633.85,4,17.2,4654.52,0.8312,-10926.59,3,0.8389,-429.1988,HIGH
SIM-0883,Mohit Sharma,Chandigarh,0,salaried,1.85,3.08,1,2598.24,2362.1,1,594.69,0,1.7,165.14,0.2583,4828.0,0,0.1745,54.4647,LOW
SIM-0884,Meera Bose,Mumbai,4,student,1.7,9.25,0,2384.49,1228.3,1,796.24,0,0.2,98.26,0.268,2913.86,2,0.3508,193.9414,LOW
SIM-0885,Sneha Nair,Mumbai,5,other,0.27,19.02,0,1425.18,374.27,1,843.24,0,1.58,159.43,0.25,3602.1,2,0.2282,240.3946,LOW
SIM-0886,Rahul Singh,Nagpur,3,freelancer,26.19,-28.65,12,6463.59,11957.67,5,8508.57,5,11.15,1869.01,0.9866,-11701.21,3,0.8129,-113.4837,HIGH
SIM-0887,Vikram Singh,Chennai,5,other,16.01,-35.13,9,7665.03,5580.07,9,14312.21,4,19.73,3881.34,0.9346,-2637.04,9,0.6329,-111.3692,HIGH
SIM-0888,Amit Bose,Lucknow,5,other,27.7,-28.58,11,19994.65,9469.62,3,19355.03,4,10.4,4058.65,0.7885,-6001.61,3,0.6623,-443.6768,HIGH
SIM-0889,Arjun Malhotra,Bangalore,1,self-employed,9.25,-27.94,13,13569.75,14027.02,7,9491.27,3,14.09,1673.37,0.8663,-13785.46,4,0.6482,-222.651,HIGH
SIM-0890,Pooja Nair,Indore,0,salaried,4.4,0.85,3,3918.41,4821.6,3,3203.51,0,6.7,83.15,0.6009,-826.29,1,0.3922,25.0426,MEDIUM
SIM-0891,Arjun Patel,Kolkata,1,self-employed,1.81,19.74,0,2644.41,2028.77,1,317.38,0,0.77,67.01,0.3612,2667.55,1,0.2052,203.8185,LOW
SIM-0892,Arjun Bose,Ahmedabad,5,other,25.83,-13.07,9,6248.56,6000.45,10,4169.89,4,10.4,3950.23,0.9616,-12765.36,9,0.6734,-252.5864,HIGH
SIM-0893,Rajan Iyer,Chandigarh,4,student,2.33,-13.6,6,3403.96,3685.11,2,3604.95,1,5.3,427.65,0.699,1541.2,2,0.3542,-19.5759,MEDIUM
SIM-0894,Arjun Sharma,Delhi,4,student,1.05,11.13,1,1096.07,1702.0,1,341.11,0,0.59,173.03,0.2264,14765.48,0,0.1817,116.5174,LOW
SIM-0895,Kavita Joshi,Pune,5,other,0.26,12.18,2,1476.6,2449.3,0,706.34,0,0.2,43.14,0.1039,15736.72,0,0.3638,230.253,LOW
SIM-0896,Pooja Rao,Pune,0,salaried,0.04,1.26,1,38.06,2204.13,0,99.61,0,0.85,8.92,0.0533,10299.48,1,0.3718,317.2542,LOW
SIM-0897,Vikram Patel,Delhi,2,farmer,1.25,5.24,2,337.34,1602.7,0,307.49,0,1.29,193.81,0.2183,3298.88,0,0.3342,67.1074,LOW
SIM-0898,Rajan Rao,Delhi,4,student,4.04,-2.16,5,3658.24,3900.74,3,2050.47,1,6.07,436.9,0.6096,-2684.35,3,0.5253,-139.4408,MEDIUM
SIM-0899,Nisha Bose,Pune,5,other,0.95,4.53,2,2666.25,1373.34,1,382.6,0,0.78,6.32,0.336,8462.31,0,0.22,118.2147,LOW
SIM-0900,Rahul Malhotra,Delhi,2,farmer,27.44,-35.74,11,5460.92,14282.5,4,9809.01,5,8.9,1969.55,0.7509,-9844.18,7,0.5913,-435.6558,HIGH
